1,-3.188095442325904,55.9443479055467,190,55.9443479055467,-3.188095442325904,null
2,-3.188390884651808,55.9442958110934,190,55.9442958110934,-3.188390884651808,trades.rare.cable
3,-3.1882408846518078,55.94403600347226,300,55.94403600347226,-3.1882408846518078,null
4,-3.1880908846518077,55.94377619585113,300,55.94377619585113,-3.1880908846518077,cubs.trucks.help
5,-3.187861071318872,55.94358335956822,320,55.94358335956822,-3.187861071318872,null
6,-3.1876312579859363,55.943390523285316,320,55.943390523285316,-3.1876312579859363,null
7,-3.1874014446530006,55.94319768700241,320,55.94319768700241,-3.1874014446530006,null
8,-3.187171631320065,55.943004850719504,320,55.943004850719504,-3.187171631320065,valve.elaborate.fortunate
9,-3.1868716313200647,55.943004850719504,0,55.943004850719504,-3.1868716313200647,null
10,-3.1865716313200645,55.943004850719504,0,55.943004850719504,-3.1865716313200645,null
11,-3.1862716313200643,55.943004850719504,0,55.943004850719504,-3.1862716313200643,null
12,-3.1859761889941605,55.943056945172806,10,55.943056945172806,-3.1859761889941605,null
13,-3.1856761889941603,55.943056945172806,0,55.943056945172806,-3.1856761889941603,toned.deflection.bland
14,-3.18552618899416,55.94279713755167,300,55.94279713755167,-3.18552618899416,dent.shins.cycle
15,-3.1852663813730246,55.94294713755167,30,55.94294713755167,-3.1852663813730246,null
16,-3.185006573751889,55.94309713755167,30,55.94309713755167,-3.185006573751889,null
17,-3.1847246659656534,55.94319974359467,20,55.94319974359467,-3.1847246659656534,brings.remedy.latter
18,-3.184917502248559,55.943429556927605,130,55.943429556927605,-3.184917502248559,sentences.sings.modern
19,-3.185110338531465,55.94365937026054,130,55.94365937026054,-3.185110338531465,hello.love.keys
20,-3.1848505309103294,55.94380937026054,30,55.94380937026054,-3.1848505309103294,null
21,-3.1845686231240937,55.94391197630354,20,55.94391197630354,-3.1845686231240937,rider.mile.lime
22,-3.1845686231240937,55.94421197630354,90,55.94421197630354,-3.1845686231240937,null
23,-3.1845686231240937,55.944511976303545,90,55.944511976303545,-3.1845686231240937,null
24,-3.1845686231240937,55.94481197630355,90,55.94481197630355,-3.1845686231240937,null
25,-3.1845165286707937,55.945107418629455,80,55.945107418629455,-3.1845165286707937,settle.title.united
26,-3.184666528670794,55.94536722625059,120,55.94536722625059,-3.184666528670794,null
27,-3.1848593649536996,55.945597039583525,130,55.945597039583525,-3.1848593649536996,null
28,-3.1850093649536997,55.94585684720466,120,55.94585684720466,-3.1850093649536997,rider.aura.bulb
29,-3.1853048072796035,55.94590894165796,170,55.94590894165796,-3.1853048072796035,null
30,-3.1856002496055074,55.945961036111264,170,55.945961036111264,-3.1856002496055074,null
31,-3.185882157391743,55.946063642154265,160,55.946063642154265,-3.185882157391743,renew.slows.basket
32,-3.185882157391743,55.94576364215426,270,55.94576364215426,-3.185882157391743,null
33,-3.185882157391743,55.94546364215426,270,55.94546364215426,-3.185882157391743,null
34,-3.185882157391743,55.945163642154256,270,55.945163642154256,-3.185882157391743,null
35,-3.185882157391743,55.94486364215425,270,55.94486364215425,-3.185882157391743,null
36,-3.185882157391743,55.94456364215425,270,55.94456364215425,-3.185882157391743,null
37,-3.185882157391743,55.94426364215425,270,55.94426364215425,-3.185882157391743,null
38,-3.185830062938443,55.94396819982834,280,55.94396819982834,-3.185830062938443,null
39,-3.185830062938443,55.94366819982834,270,55.94366819982834,-3.185830062938443,record.sofa.sock
40,-3.185980062938443,55.94392800744947,120,55.94392800744947,-3.185980062938443,null
41,-3.1860826689814408,55.94420991523571,110,55.94420991523571,-3.1860826689814408,organs.shape.fantastic
42,-3.186232668981441,55.944469722856844,120,55.944469722856844,-3.186232668981441,null
43,-3.1864255052643466,55.94469953618978,130,55.94469953618978,-3.1864255052643466,rated.fired.crowds
44,-3.1867074130505824,55.94459693014678,200,55.94459693014678,-3.1867074130505824,artist.gets.react
45,-3.1865574130505823,55.944856737767914,60,55.944856737767914,-3.1865574130505823,null
46,-3.18666001909358,55.94513864555415,110,55.94513864555415,-3.18666001909358,dragon.bottle.crisp
47,-3.1868528553764857,55.94536845888709,130,55.94536845888709,-3.1868528553764857,spent.spoon.bolt
48,-3.186750249333488,55.94565036667333,70,55.94565036667333,-3.186750249333488,hidden.handle.softly
49,-3.1870502493334882,55.94565036667333,180,55.94565036667333,-3.1870502493334882,null
50,-3.1873502493334884,55.94565036667333,180,55.94565036667333,-3.1873502493334884,diner.leaves.mutual
51,-3.1876456916593923,55.94570246112663,170,55.94570246112663,-3.1876456916593923,null
52,-3.1879456916593925,55.94570246112663,180,55.94570246112663,-3.1879456916593925,null
53,-3.1882411339852963,55.94575455557993,170,55.94575455557993,-3.1882411339852963,null
54,-3.1885411339852965,55.94575455557993,180,55.94575455557993,-3.1885411339852965,bend.tubes.chops
55,-3.1888365763112003,55.945806650033234,170,55.945806650033234,-3.1888365763112003,null
56,-3.189132018637104,55.945858744486536,170,55.945858744486536,-3.189132018637104,null
57,-3.189427460963008,55.94591083893984,170,55.94591083893984,-3.189427460963008,null
58,-3.189722903288912,55.94596293339314,170,55.94596293339314,-3.189722903288912,null
59,-3.1900048110751476,55.94606553943614,160,55.94606553943614,-3.1900048110751476,love.behind.orchestra
60,-3.189745003454012,55.94591553943614,330,55.94591553943614,-3.189745003454012,null
61,-3.1895151901210763,55.94572270315324,320,55.94572270315324,-3.1895151901210763,null
62,-3.189255382499941,55.94557270315324,330,55.94557270315324,-3.189255382499941,null
63,-3.189025569167005,55.94537986687033,320,55.94537986687033,-3.189025569167005,null
64,-3.1887657615458695,55.945229866870335,330,55.945229866870335,-3.1887657615458695,rooms.lamp.teach
65,-3.188868367588867,55.9449479590841,250,55.9449479590841,-3.188868367588867,null
66,-3.1889709736318648,55.94466605129786,250,55.94466605129786,-3.1889709736318648,null
67,-3.1890735796748624,55.94438414351162,250,55.94438414351162,-3.1890735796748624,spoon.invest.every
68,-3.189266415957768,55.944154330178684,230,55.944154330178684,-3.189266415957768,null
69,-3.189496229290704,55.94396149389578,220,55.94396149389578,-3.189496229290704,burn.spot.across
70,-3.189496229290704,55.943661493895775,270,55.943661493895775,-3.189496229290704,cars.attend.hotels
71,-3.1891962292907037,55.943661493895775,0,55.943661493895775,-3.1891962292907037,null
72,-3.1888962292907035,55.943661493895775,0,55.943661493895775,-3.1888962292907035,labels.hotels.alert
73,-3.1887462292907034,55.94340168627464,300,55.94340168627464,-3.1887462292907034,null
74,-3.1885962292907033,55.943141878653506,300,55.943141878653506,-3.1885962292907033,groups.ideas.script
75,-3.188891671616607,55.943089784200204,190,55.943089784200204,-3.188891671616607,null
76,-3.189187113942511,55.9430376897469,190,55.9430376897469,-3.189187113942511,null
77,-3.189482556268415,55.9429855952936,190,55.9429855952936,-3.189482556268415,null
78,-3.1897779985943187,55.9429335008403,190,55.9429335008403,-3.1897779985943187,second.launch.miles
79,-3.1899279985943187,55.94319330846143,120,55.94319330846143,-3.1899279985943187,null
80,-3.1901208348772245,55.94342312179437,130,55.94342312179437,-3.1901208348772245,null
81,-3.1902708348772246,55.9436829294155,120,55.9436829294155,-3.1902708348772246,sculpture.shot.melon
82,-3.1904636711601304,55.94391274274844,130,55.94391274274844,-3.1904636711601304,null
83,-3.190656507443036,55.944142556081374,130,55.944142556081374,-3.190656507443036,null
84,-3.190849343725942,55.94437236941431,130,55.94437236941431,-3.190849343725942,null
85,-3.190999343725942,55.944632177035444,120,55.944632177035444,-3.190999343725942,estate.gave.votes
86,-3.191051438179242,55.94433673470954,260,55.94433673470954,-3.191051438179242,hills.giant.crate
87,-3.191051438179242,55.944036734709535,270,55.944036734709535,-3.191051438179242,null
88,-3.191051438179242,55.94373673470953,270,55.94373673470953,-3.191051438179242,null
89,-3.191103532632542,55.943441292383625,260,55.943441292383625,-3.191103532632542,null
90,-3.191103532632542,55.94314129238362,270,55.94314129238362,-3.191103532632542,null
91,-3.191155627085842,55.942845850057715,260,55.942845850057715,-3.191155627085842,along.spill.limp
92,-3.1908737192996064,55.942948456100716,20,55.942948456100716,-3.1908737192996064,null
93,-3.190613911678471,55.943098456100714,30,55.943098456100714,-3.190613911678471,null
