1,-3.187902606042998,55.94468190778624,110,55.94468190778624,-3.187902606042998,hurt.green.filer
2,-3.188052606042998,55.944422100165106,240,55.944422100165106,-3.188052606042998,null
3,-3.188202606042998,55.94416229254397,240,55.94416229254397,-3.188202606042998,rush.crown.link
4,-3.1881000000000004,55.94388038475773,290,55.94388038475773,-3.1881000000000004,null
5,-3.1879973939570028,55.943598476971495,290,55.943598476971495,-3.1879973939570028,scare.cubs.resort
6,-3.1876973939570026,55.943598476971495,0,55.943598476971495,-3.1876973939570026,null
7,-3.1873973939570024,55.943598476971495,0,55.943598476971495,-3.1873973939570024,shut.stands.media
8,-3.1872045576740966,55.94336866363856,310,55.94336866363856,-3.1872045576740966,scale.chair.kinds
9,-3.1873973939570024,55.94313885030562,230,55.94313885030562,-3.1873973939570024,null
10,-3.187590230239908,55.94290903697269,230,55.94290903697269,-3.187590230239908,panic.squad.danger
11,-3.187820043572844,55.94310187325559,140,55.94310187325559,-3.187820043572844,null
12,-3.1880498569057796,55.9432947095385,140,55.9432947095385,-3.1880498569057796,null
13,-3.1882796702387153,55.943487545821405,140,55.943487545821405,-3.1882796702387153,null
14,-3.188539477859851,55.9436375458214,150,55.9436375458214,-3.188539477859851,null
15,-3.1887692911927865,55.94383038210431,140,55.94383038210431,-3.1887692911927865,null
16,-3.189029098813922,55.94398038210431,150,55.94398038210431,-3.189029098813922,noted.friday.jams
17,-3.1893110066001578,55.943877776061306,200,55.943877776061306,-3.1893110066001578,null
18,-3.1896064489260616,55.943825681608004,190,55.943825681608004,-3.1896064489260616,burn.spot.across
19,-3.189866256547197,55.943675681608006,210,55.943675681608006,-3.189866256547197,null
20,-3.190096069880133,55.9434828453251,220,55.9434828453251,-3.190096069880133,arts.dish.scarcely
21,-3.1903558775012684,55.9433328453251,210,55.9433328453251,-3.1903558775012684,null
22,-3.190615685122404,55.943182845325104,210,55.943182845325104,-3.190615685122404,relate.chill.vest
23,-3.1909111274483077,55.9431307508718,190,55.9431307508718,-3.1909111274483077,null
24,-3.1912065697742116,55.9430786564185,190,55.9430786564185,-3.1912065697742116,else.urban.museum
25,-3.1911544753209116,55.94337409874441,80,55.94337409874441,-3.1911544753209116,meal.feed.large
26,-3.190872567534676,55.94347670478741,20,55.94347670478741,-3.190872567534676,null
27,-3.19059065974844,55.94357931083041,20,55.94357931083041,-3.19059065974844,null
28,-3.1903087519622044,55.94368191687341,20,55.94368191687341,-3.1903087519622044,sculpture.shot.melon
29,-3.1900789386292687,55.943874753156315,40,55.943874753156315,-3.1900789386292687,null
30,-3.189849125296333,55.94406758943922,40,55.94406758943922,-3.189849125296333,cliff.asleep.wedge
31,-3.189553682970429,55.944119683892524,10,55.944119683892524,-3.189553682970429,null
32,-3.1892582406445253,55.944171778345826,10,55.944171778345826,-3.1892582406445253,spoon.invest.every
33,-3.1891082406445252,55.94443158596696,60,55.94443158596696,-3.1891082406445252,null
34,-3.188958240644525,55.944691393588094,60,55.944691393588094,-3.188958240644525,null
35,-3.188808240644525,55.94495120120923,60,55.94495120120923,-3.188808240644525,null
36,-3.188658240644525,55.94521100883036,60,55.94521100883036,-3.188658240644525,rooms.lamp.teach
37,-3.188808240644525,55.9454708164515,120,55.9454708164515,-3.188808240644525,shady.soft.phones
38,-3.188512798318621,55.9455229109048,10,55.9455229109048,-3.188512798318621,skills.less.herb
39,-3.1882308905323855,55.9456255169478,20,55.9456255169478,-3.1882308905323855,null
40,-3.18794898274615,55.9457281229908,20,55.9457281229908,-3.18794898274615,null
41,-3.187667074959914,55.9458307290338,20,55.9458307290338,-3.187667074959914,null
42,-3.1873851671736784,55.9459333350768,20,55.9459333350768,-3.1873851671736784,slips.mass.baking
43,-3.1871032593874427,55.9458307290338,340,55.9458307290338,-3.1871032593874427,null
