1,-3.1921900922137643,55.946129393957,340,55.946129393957,-3.1921900922137643,null
2,-3.1919081844275285,55.946026787914,340,55.946026787914,-3.1919081844275285,stone.undulation.poems
3,-3.192010790470526,55.94574488012776,250,55.94574488012776,-3.192010790470526,null
4,-3.1921133965135238,55.945462972341524,250,55.945462972341524,-3.1921133965135238,null
5,-3.1922160025565214,55.945181064555285,250,55.945181064555285,-3.1922160025565214,useful.hike.trades
6,-3.1919340947702857,55.945283670598286,20,55.945283670598286,-3.1919340947702857,null
7,-3.19165218698405,55.94538627664129,20,55.94538627664129,-3.19165218698405,null
8,-3.1913923793629144,55.945536276641285,30,55.945536276641285,-3.1913923793629144,skins.engage.best
9,-3.1912423793629143,55.94527646902015,300,55.94527646902015,-3.1912423793629143,null
10,-3.1910495430800085,55.945046655687214,310,55.945046655687214,-3.1910495430800085,shapes.sheep.nature
11,-3.1910495430800085,55.94474665568721,270,55.94474665568721,-3.1910495430800085,estate.gave.votes
12,-3.1911016375333086,55.944451213361305,260,55.944451213361305,-3.1911016375333086,null
13,-3.1911016375333086,55.9441512133613,270,55.9441512133613,-3.1911016375333086,hills.giant.crate
14,-3.1908061952074047,55.944099118908,350,55.944099118908,-3.1908061952074047,null
15,-3.190524287421169,55.943996512865,340,55.943996512865,-3.190524287421169,pump.wheels.hulk
16,-3.190331451138263,55.94376669953206,310,55.94376669953206,-3.190331451138263,sculpture.shot.melon
17,-3.190524287421169,55.94353688619913,230,55.94353688619913,-3.190524287421169,null
18,-3.190717123704075,55.94330707286619,230,55.94330707286619,-3.190717123704075,null
19,-3.1909099599869806,55.943077259533254,230,55.943077259533254,-3.1909099599869806,null
20,-3.1911027962698864,55.94284744620032,230,55.94284744620032,-3.1911027962698864,along.spill.limp
21,-3.190802796269886,55.94284744620032,0,55.94284744620032,-3.190802796269886,null
22,-3.1905073539439823,55.942795351747016,350,55.942795351747016,-3.1905073539439823,tonic.bliss.cove
23,-3.1902119116180785,55.94284744620032,10,55.94284744620032,-3.1902119116180785,null
24,-3.1899164692921747,55.94289954065362,10,55.94289954065362,-3.1899164692921747,null
25,-3.189621026966271,55.94295163510692,10,55.94295163510692,-3.189621026966271,null
26,-3.189325584640367,55.943003729560225,10,55.943003729560225,-3.189325584640367,region.passes.pencil
27,-3.1892229785973694,55.94328563734646,70,55.94328563734646,-3.1892229785973694,null
28,-3.1891203725543718,55.9435675451327,70,55.9435675451327,-3.1891203725543718,null
29,-3.1889703725543717,55.943827352753836,60,55.943827352753836,-3.1889703725543717,noted.friday.jams
30,-3.188688464768136,55.943929958796836,20,55.943929958796836,-3.188688464768136,null
31,-3.1884065569819002,55.94403256483984,20,55.94403256483984,-3.1884065569819002,rush.crown.link
32,-3.1881767436489645,55.94383972855693,320,55.94383972855693,-3.1881767436489645,cubs.trucks.help
33,-3.1880267436489644,55.9435799209358,300,55.9435799209358,-3.1880267436489644,scare.cubs.resort
34,-3.1877448358627287,55.943477314892796,340,55.943477314892796,-3.1877448358627287,null
35,-3.187449393536825,55.943425220439494,350,55.943425220439494,-3.187449393536825,null
36,-3.187167485750589,55.94332261439649,340,55.94332261439649,-3.187167485750589,scale.chair.kinds
37,-3.1870648797075916,55.943040706610255,290,55.943040706610255,-3.1870648797075916,null
38,-3.186962273664594,55.942758798824016,290,55.942758798824016,-3.186962273664594,strut.river.surely
39,-3.18666683133869,55.94281089327732,10,55.94281089327732,-3.18666683133869,null
40,-3.1863713890127863,55.94286298773062,10,55.94286298773062,-3.1863713890127863,null
41,-3.1860759466868824,55.94291508218392,10,55.94291508218392,-3.1860759466868824,null
42,-3.1857759466868822,55.94291508218392,0,55.94291508218392,-3.1857759466868822,null
43,-3.1854805043609784,55.942967176637225,10,55.942967176637225,-3.1854805043609784,null
44,-3.185180504360978,55.942967176637225,0,55.942967176637225,-3.185180504360978,null
